Sample,Species,Classification,Threat,Cells Counted ,Frames counted,Total Count
354,Protoperidinium conicum,Dinoflagellate,, 101 ,5,20200
355,Protoperidinium conicum,Dinoflagellate,, 75 ,5,15000
357,Protoperidinium conicum,Dinoflagellate,, 290 ,5,58000
358,Protoperidinium conicum,Dinoflagellate,, 14 ,5,2800
359,Protoperidinium conicum,Dinoflagellate,, 33 ,5,6600
360,Protoperidinium conicum,Dinoflagellate,, 5 ,5,1000
376,Protoperidinium conicum,Dinoflagellate,, 10 ,20,500
377,Protoperidinium conicum,Dinoflagellate,, 2 ,20,100
378,Protoperidinium conicum,Dinoflagellate,, 9 ,20,450
379,Protoperidinium conicum,Dinoflagellate,, 3 ,20,150
380,Protoperidinium conicum,Dinoflagellate,, 15 ,20,750
381,Protoperidinium conicum,Dinoflagellate,, 3 ,20,150
382,Protoperidinium conicum,Dinoflagellate,, 22 ,20,1100
384,Protoperidinium conicum,Dinoflagellate,, 12 ,20,600
385,Protoperidinium conicum,Dinoflagellate,, 14 ,20,700
386,Protoperidinium conicum,Dinoflagellate,, 20 ,20,1000
388,Protoperidinium conicum,Dinoflagellate,, 18 ,20,900
389,Protoperidinium conicum,Dinoflagellate,, 1 ,20,50
956,Protoperidinium conicum,Dinoflagellate,,13,20,3250
958,Protoperidinium conicum,Dinoflagellate,,5,20,1250
969,Protoperidinium conicum,Dinoflagellate,,5,20,1250
970,Protoperidinium conicum,Dinoflagellate,,1,20,250
971,Protoperidinium conicum,Dinoflagellate,,5,20,1250
973,Protoperidinium conicum,Dinoflagellate,,5,20,1250
974,Protoperidinium conicum,Dinoflagellate,,7,20,1750
976,Protoperidinium conicum,Dinoflagellate,,4,20,1000
977,Protoperidinium conicum,Dinoflagellate,,2,20,500
978,Protoperidinium conicum,Dinoflagellate,,3,20,750
979,Protoperidinium conicum,Dinoflagellate,,2,20,500
992,Protoperidinium conicum,Dinoflagellate,,7,20,1750
993,Protoperidinium conicum,Dinoflagellate,,3,20,750
995,Protoperidinium conicum,Dinoflagellate,,5,20,1250
998,Protoperidinium conicum,Dinoflagellate,,4,20,1000
1004,Protoperidinium conicum,Dinoflagellate,,3,20,750
1009,Protoperidinium conicum,Dinoflagellate,,2,5,2000
1012,Protoperidinium conicum,Dinoflagellate,,1,20,250
1017,Protoperidinium conicum,Dinoflagellate,,1,20,250
1024,Protoperidinium conicum,Dinoflagellate,,5,20,1250
1025,Protoperidinium conicum,Dinoflagellate,,8,20,2000
1026,Protoperidinium conicum,Dinoflagellate,,1,20,250
1027,Protoperidinium conicum,Dinoflagellate,,4,20,1000
1109,Protoperidinium conicum,Dinoflagellate,,2,20,500
1110,Protoperidinium conicum,Dinoflagellate,,1,20,250
1111,Protoperidinium conicum,Dinoflagellate,,14,20,3500
1112,Protoperidinium conicum,Dinoflagellate,,2,20,500
1118,Protoperidinium conicum,Dinoflagellate,,4,20,1000
1119,Protoperidinium conicum,Dinoflagellate,,2,20,500
1126,Protoperidinium conicum,Dinoflagellate,,12,10,6000
1127,Protoperidinium conicum,Dinoflagellate,,10,10,5000
1130,Protoperidinium conicum,Dinoflagellate,,7,10,3500
1131,Protoperidinium conicum,Dinoflagellate,,6,10,3000
1133,Protoperidinium conicum,Dinoflagellate,,2,10,1000
1134,Protoperidinium conicum,Dinoflagellate,,3,10,1500
1135,Protoperidinium conicum,Dinoflagellate,,5,10,2500
1136,Protoperidinium conicum,Dinoflagellate,,2,20,500
1137,Protoperidinium conicum,Dinoflagellate,,1,20,250
1138,Protoperidinium conicum,Dinoflagellate,,32,20,8000
1139,Protoperidinium conicum,Dinoflagellate,,25,10,12500
1140,Protoperidinium conicum,Dinoflagellate,,13,20,3250
1141,Protoperidinium conicum,Dinoflagellate,,39,20,9750
1142,Protoperidinium conicum,Dinoflagellate,,8,10,4000
1143,Protoperidinium conicum,Dinoflagellate,,91,20,22750
1144,Protoperidinium conicum,Dinoflagellate,,51,20,12750
1145,Protoperidinium conicum,Dinoflagellate,,27,10,13500
1146,Protoperidinium conicum,Dinoflagellate,,5,10,2500
1146,Protoperidinium conicum,Dinoflagellate,,15,10,7500
1148,Protoperidinium conicum,Dinoflagellate,,6,20,1500
1149,Protoperidinium conicum,Dinoflagellate,,8,20,2000
1155,Protoperidinium conicum,Dinoflagellate,,13,5,13000
1158,Protoperidinium conicum,Dinoflagellate,,12,20,3000
1161,Protoperidinium conicum,Dinoflagellate,,30,20,7500
1190,Protoperidinium conicum,Dinoflagellate,,1,20,250
1193,Protoperidinium conicum,Dinoflagellate,,1,20,250
1209,Protoperidinium conicum,Dinoflagellate,,2,20,500
1218,Protoperidinium conicum,Dinoflagellate,,1,20,250
1230,Protoperidinium conicum,Dinoflagellate,,2,40,250
1232,Protoperidinium conicum,Dinoflagellate,,2,40,250
1235,Protoperidinium conicum,Dinoflagellate,,2,40,50
1236,Protoperidinium conicum,Dinoflagellate,,1,30,33
1237,Protoperidinium conicum,Dinoflagellate,,1,7,143
1248,Protoperidinium conicum,Dinoflagellate,,2,24,83
1249,Protoperidinium conicum,Dinoflagellate,,1,200,25
1250,Protoperidinium conicum,Dinoflagellate,,1,150,33
1251,Protoperidinium conicum,Dinoflagellate,,1,200,25
1253,Protoperidinium conicum,Dinoflagellate,,1,150,33
1254,Protoperidinium conicum,Dinoflagellate,,1,150,33
1255,Protoperidinium conicum,Dinoflagellate,,4,150,133
1256,Protoperidinium conicum,Dinoflagellate,,1,100,50
1257,Protoperidinium conicum,Dinoflagellate,,2,200,50
1260,Protoperidinium conicum,Dinoflagellate,,1,150,33
1261,Protoperidinium conicum,Dinoflagellate,,2,200,50
1263,Protoperidinium conicum,Dinoflagellate,,1,150,33
1264,Protoperidinium conicum,Dinoflagellate,,1,150,33
1265,Protoperidinium conicum,Dinoflagellate,,2,200,50
1267,Protoperidinium conicum,Dinoflagellate,,3,150,100
1268,Protoperidinium conicum,Dinoflagellate,,2,200,50
1271,Protoperidinium conicum,Dinoflagellate,,9,110,409
1276,Protoperidinium conicum,Dinoflagellate,,1,150,33
1277,Protoperidinium conicum,Dinoflagellate,,1,37,135
1279,Protoperidinium conicum,Dinoflagellate,,1,100,50
1280,Protoperidinium conicum,Dinoflagellate,,2,100,100
1291,Protoperidinium conicum,Dinoflagellate,,1,50,100
1308,Protoperidinium conicum,Dinoflagellate,,2,50,200
1309,Protoperidinium conicum,Dinoflagellate,,2,50,200
1311,Protoperidinium conicum,Dinoflagellate,,7,32,1094
1313,Protoperidinium conicum,Dinoflagellate,,5,20,1250
1315,Protoperidinium conicum,Dinoflagellate,,3,72,208
1317,Protoperidinium conicum,Dinoflagellate,,5,53,472
1320,Protoperidinium conicum,Dinoflagellate,,1,33,152
1325,Protoperidinium conicum,Dinoflagellate,,1,47,106
1328,Protoperidinium conicum,Dinoflagellate,,1,29,172
25,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
34,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
36,Protoperidinium depressum,Dinoflagellate,, 11 ,20,550
38,Protoperidinium depressum,Dinoflagellate,, 2 ,20,100
39,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
40,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
43,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
45,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
46,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
48,Protoperidinium depressum,Dinoflagellate,, 3 ,20,150
49,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
152,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
155,Protoperidinium depressum,Dinoflagellate,, 2 ,20,100
206,Protoperidinium depressum,Dinoflagellate,, 5 ,20,250
207,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
214,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
228,Protoperidinium depressum,Dinoflagellate,, 2 ,20,100
238,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
256,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
257,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
258,Protoperidinium depressum,Dinoflagellate,, 4 ,20,200
270,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
276,Protoperidinium depressum,Dinoflagellate,, 3 ,20,150
389,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
572,Protoperidinium depressum,Dinoflagellate,, 1 ,20,50
998,Protoperidinium depressum,Dinoflagellate,,1,20,250
1248,Protoperidinium depressum,Dinoflagellate,,1,24,42
1254,Protoperidinium depressum,Dinoflagellate,,2,150,67
1257,Protoperidinium depressum,Dinoflagellate,,2,200,50
5,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
6,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
7,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
8,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
9,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
10,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
11,Protoperidinium diabolum,Dinoflagellate,, 5 ,20,250
12,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
13,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
14,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
15,Protoperidinium diabolum,Dinoflagellate,, 5 ,20,250
16,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
17,Protoperidinium diabolum,Dinoflagellate,, 12 ,20,600
18,Protoperidinium diabolum,Dinoflagellate,, 21 ,20,1050
19,Protoperidinium diabolum,Dinoflagellate,, 30 ,20,1500
20,Protoperidinium diabolum,Dinoflagellate,, 34 ,20,1700
21,Protoperidinium diabolum,Dinoflagellate,, 49 ,20,2450
22,Protoperidinium diabolum,Dinoflagellate,, 7 ,20,350
23,Protoperidinium diabolum,Dinoflagellate,, 24 ,20,1200
24,Protoperidinium diabolum,Dinoflagellate,, 6 ,20,300
25,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
27,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
28,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
29,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
30,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
31,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
32,Protoperidinium diabolum,Dinoflagellate,, 5 ,20,250
33,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
34,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
35,Protoperidinium diabolum,Dinoflagellate,, 6 ,20,300
36,Protoperidinium diabolum,Dinoflagellate,, 5 ,20,250
37,Protoperidinium diabolum,Dinoflagellate,, 11 ,20,550
38,Protoperidinium diabolum,Dinoflagellate,, 5 ,20,250
39,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
43,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
44,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
45,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
46,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
47,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
48,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
49,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
51,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
54,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
63,Protoperidinium diabolum,Dinoflagellate,, 5 ,20,250
64,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
150,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
175,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
178,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
186,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
187,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
191,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
192,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
193,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
197,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
206,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
207,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
209,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
212,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
214,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
228,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
232,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
234,Protoperidinium diabolum,Dinoflagellate,, 11 ,20,550
260,Protoperidinium diabolum,Dinoflagellate,, 6 ,20,300
263,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
268,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
269,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
270,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
271,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
272,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
273,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
274,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
275,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
276,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
298,Protoperidinium diabolum,Dinoflagellate,, 6 ,20,300
302,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
340,Protoperidinium diabolum,Dinoflagellate,, 1 ,10,100
343,Protoperidinium diabolum,Dinoflagellate,, 4 ,10,400
347,Protoperidinium diabolum,Dinoflagellate,, 7 ,10,700
349,Protoperidinium diabolum,Dinoflagellate,, 33 ,10,3300
350,Protoperidinium diabolum,Dinoflagellate,, 3 ,10,300
351,Protoperidinium diabolum,Dinoflagellate,, 36 ,10,3600
352,Protoperidinium diabolum,Dinoflagellate,, 2 ,10,200
353,Protoperidinium diabolum,Dinoflagellate,, 20 ,5,4000
357,Protoperidinium diabolum,Dinoflagellate,, 142 ,5,28400
358,Protoperidinium diabolum,Dinoflagellate,, 8 ,5,1600
359,Protoperidinium diabolum,Dinoflagellate,, 20 ,5,4000
374,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
376,Protoperidinium diabolum,Dinoflagellate,, 6 ,20,300
377,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
378,Protoperidinium diabolum,Dinoflagellate,, 8 ,20,400
380,Protoperidinium diabolum,Dinoflagellate,, 7 ,20,350
381,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
382,Protoperidinium diabolum,Dinoflagellate,, 12 ,20,600
384,Protoperidinium diabolum,Dinoflagellate,, 5 ,20,250
385,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
386,Protoperidinium diabolum,Dinoflagellate,, 7 ,20,350
389,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
390,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
391,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
392,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
393,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
395,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
396,Protoperidinium diabolum,Dinoflagellate,, 3 ,20,150
398,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
399,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
400,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
402,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
539,Protoperidinium diabolum,Dinoflagellate,, 5 ,10,500
570,Protoperidinium diabolum,Dinoflagellate,, 4 ,20,200
571,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
572,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
573,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
574,Protoperidinium diabolum,Dinoflagellate,, 1 ,20,50
575,Protoperidinium diabolum,Dinoflagellate,, 2 ,20,100
956,Protoperidinium diabolum,Dinoflagellate,,1,20,250
959,Protoperidinium diabolum,Dinoflagellate,,3,20,750
960,Protoperidinium diabolum,Dinoflagellate,,2,20,500
962,Protoperidinium diabolum,Dinoflagellate,,2,20,500
967,Protoperidinium diabolum,Dinoflagellate,,1,20,250
968,Protoperidinium diabolum,Dinoflagellate,,1,20,250
971,Protoperidinium diabolum,Dinoflagellate,,1,20,250
977,Protoperidinium diabolum,Dinoflagellate,,1,20,250
978,Protoperidinium diabolum,Dinoflagellate,,1,20,250
981,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1009,Protoperidinium diabolum,Dinoflagellate,,5,5,5000
1011,Protoperidinium diabolum,Dinoflagellate,,2,20,500
1012,Protoperidinium diabolum,Dinoflagellate,,2,20,500
1014,Protoperidinium diabolum,Dinoflagellate,,2,20,500
1017,Protoperidinium diabolum,Dinoflagellate,,5,20,1250
1022,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1024,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1025,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1043,Protoperidinium diabolum,Dinoflagellate,,3,20,750
1112,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1115,Protoperidinium diabolum,Dinoflagellate,,3,20,750
1116,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1118,Protoperidinium diabolum,Dinoflagellate,,2,20,500
1120,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1121,Protoperidinium diabolum,Dinoflagellate,,2,20,500
1126,Protoperidinium diabolum,Dinoflagellate,,3,10,1500
1127,Protoperidinium diabolum,Dinoflagellate,,1,10,500
1130,Protoperidinium diabolum,Dinoflagellate,,1,10,500
1131,Protoperidinium diabolum,Dinoflagellate,,1,10,500
1136,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1138,Protoperidinium diabolum,Dinoflagellate,,2,20,500
1139,Protoperidinium diabolum,Dinoflagellate,,2,10,1000
1142,Protoperidinium diabolum,Dinoflagellate,,1,10,500
1144,Protoperidinium diabolum,Dinoflagellate,,4,20,1000
1145,Protoperidinium diabolum,Dinoflagellate,,2,10,1000
1146,Protoperidinium diabolum,Dinoflagellate,,2,10,1000
1160,Protoperidinium diabolum,Dinoflagellate,,2,20,500
1161,Protoperidinium diabolum,Dinoflagellate,,3,20,750
1186,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1187,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1210,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1230,Protoperidinium diabolum,Dinoflagellate,,1,40,125
1292,Protoperidinium diabolum,Dinoflagellate,,1,33,152
1298,Protoperidinium diabolum,Dinoflagellate,,1,23,217
1302,Protoperidinium diabolum,Dinoflagellate,,1,40,125
1310,Protoperidinium diabolum,Dinoflagellate,,3,54,278
1311,Protoperidinium diabolum,Dinoflagellate,,4,32,625
1313,Protoperidinium diabolum,Dinoflagellate,,1,20,250
1315,Protoperidinium diabolum,Dinoflagellate,,1,72,69
1317,Protoperidinium diabolum,Dinoflagellate,,1,53,94
1319,Protoperidinium diabolum,Dinoflagellate,,1,47,106
1322,Protoperidinium diabolum,Dinoflagellate,,2,39,256
1323,Protoperidinium diabolum,Dinoflagellate,,4,36,556
1324,Protoperidinium diabolum,Dinoflagellate,,1,43,116
39,Protoperidinium divergens,Dinoflagellate,, 5 ,20,250
41,Protoperidinium divergens,Dinoflagellate,, 2 ,20,100
43,Protoperidinium divergens,Dinoflagellate,, 6 ,20,300
44,Protoperidinium divergens,Dinoflagellate,, 6 ,20,300
45,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
46,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
47,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
48,Protoperidinium divergens,Dinoflagellate,, 1 ,20,50
49,Protoperidinium divergens,Dinoflagellate,, 5 ,20,250
50,Protoperidinium divergens,Dinoflagellate,, 1 ,20,50
51,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
64,Protoperidinium divergens,Dinoflagellate,, 13 ,20,650
148,Protoperidinium divergens,Dinoflagellate,, 2 ,20,100
149,Protoperidinium divergens,Dinoflagellate,, 6 ,20,300
150,Protoperidinium divergens,Dinoflagellate,, 2 ,20,100
151,Protoperidinium divergens,Dinoflagellate,, 2 ,20,100
152,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
153,Protoperidinium divergens,Dinoflagellate,, 4 ,20,200
154,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
164,Protoperidinium divergens,Dinoflagellate,, 30 ,20,1500
171,Protoperidinium divergens,Dinoflagellate,, 4 ,20,200
172,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
173,Protoperidinium divergens,Dinoflagellate,, 17 ,20,850
174,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
175,Protoperidinium divergens,Dinoflagellate,, 26 ,20,1300
186,Protoperidinium divergens,Dinoflagellate,, 9 ,20,450
187,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
189,Protoperidinium divergens,Dinoflagellate,, 4 ,20,200
191,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
192,Protoperidinium divergens,Dinoflagellate,, 5 ,20,250
193,Protoperidinium divergens,Dinoflagellate,, 1 ,20,50
194,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
195,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
196,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
197,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
206,Protoperidinium divergens,Dinoflagellate,, 5 ,20,250
212,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
213,Protoperidinium divergens,Dinoflagellate,, 4 ,20,200
214,Protoperidinium divergens,Dinoflagellate,, 8 ,20,400
263,Protoperidinium divergens,Dinoflagellate,, 11 ,20,550
267,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
268,Protoperidinium divergens,Dinoflagellate,, 5 ,20,250
269,Protoperidinium divergens,Dinoflagellate,, 11 ,20,550
270,Protoperidinium divergens,Dinoflagellate,, 6 ,20,300
271,Protoperidinium divergens,Dinoflagellate,, 8 ,20,400
272,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
273,Protoperidinium divergens,Dinoflagellate,, 16 ,20,800
274,Protoperidinium divergens,Dinoflagellate,, 11 ,20,550
275,Protoperidinium divergens,Dinoflagellate,, 6 ,20,300
276,Protoperidinium divergens,Dinoflagellate,, 2 ,20,100
298,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
302,Protoperidinium divergens,Dinoflagellate,, 12 ,20,600
374,Protoperidinium divergens,Dinoflagellate,, 2 ,20,100
389,Protoperidinium divergens,Dinoflagellate,, 15 ,20,750
390,Protoperidinium divergens,Dinoflagellate,, 4 ,20,200
391,Protoperidinium divergens,Dinoflagellate,, 6 ,20,300
392,Protoperidinium divergens,Dinoflagellate,, 5 ,20,250
393,Protoperidinium divergens,Dinoflagellate,, 4 ,20,200
394,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
395,Protoperidinium divergens,Dinoflagellate,, 1 ,20,50
396,Protoperidinium divergens,Dinoflagellate,, 2 ,20,100
397,Protoperidinium divergens,Dinoflagellate,, 4 ,20,200
400,Protoperidinium divergens,Dinoflagellate,, 9 ,20,450
401,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
402,Protoperidinium divergens,Dinoflagellate,, 7 ,20,350
403,Protoperidinium divergens,Dinoflagellate,, 2 ,20,100
538,Protoperidinium divergens,Dinoflagellate,, 3 ,10,300
539,Protoperidinium divergens,Dinoflagellate,, 3 ,10,300
570,Protoperidinium divergens,Dinoflagellate,, 4 ,20,200
571,Protoperidinium divergens,Dinoflagellate,, 8 ,20,400
572,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
573,Protoperidinium divergens,Dinoflagellate,, 8 ,20,400
574,Protoperidinium divergens,Dinoflagellate,, 12 ,20,600
575,Protoperidinium divergens,Dinoflagellate,, 3 ,20,150
959,Protoperidinium divergens,Dinoflagellate,,16,20,4000
960,Protoperidinium divergens,Dinoflagellate,,5,20,1250
961,Protoperidinium divergens,Dinoflagellate,,9,20,2250
962,Protoperidinium divergens,Dinoflagellate,,9,20,2250
963,Protoperidinium divergens,Dinoflagellate,,5,20,1250
964,Protoperidinium divergens,Dinoflagellate,,12,20,3000
965,Protoperidinium divergens,Dinoflagellate,,15,20,3750
966,Protoperidinium divergens,Dinoflagellate,,10,20,2500
967,Protoperidinium divergens,Dinoflagellate,,7,20,1750
968,Protoperidinium divergens,Dinoflagellate,,7,20,1750
980,Protoperidinium divergens,Dinoflagellate,,17,20,4250
981,Protoperidinium divergens,Dinoflagellate,,7,20,1750
986,Protoperidinium divergens,Dinoflagellate,,31,20,7750
987,Protoperidinium divergens,Dinoflagellate,,10,20,2500
988,Protoperidinium divergens,Dinoflagellate,,13,20,3250
989,Protoperidinium divergens,Dinoflagellate,,10,20,2500
996,Protoperidinium divergens,Dinoflagellate,,4,20,1000
997,Protoperidinium divergens,Dinoflagellate,,7,20,1750
1020,Protoperidinium divergens,Dinoflagellate,,6,20,1500
1022,Protoperidinium divergens,Dinoflagellate,,7,20,1750
1023,Protoperidinium divergens,Dinoflagellate,,2,20,500
1024,Protoperidinium divergens,Dinoflagellate,,1,20,250
1055,Protoperidinium divergens,Dinoflagellate,,3,20,750
1115,Protoperidinium divergens,Dinoflagellate,,9,20,2250
1116,Protoperidinium divergens,Dinoflagellate,,1,20,250
1120,Protoperidinium divergens,Dinoflagellate,,2,20,500
1121,Protoperidinium divergens,Dinoflagellate,,9,20,2250
1124,Protoperidinium divergens,Dinoflagellate,,13,10,6500
1125,Protoperidinium divergens,Dinoflagellate,,17,10,8500
1126,Protoperidinium divergens,Dinoflagellate,,5,10,2500
1291,Protoperidinium divergens,Dinoflagellate,,1,50,100
1310,Protoperidinium divergens,Dinoflagellate,,8,54,741
1324,Protoperidinium divergens,Dinoflagellate,,1,43,116
1325,Protoperidinium divergens,Dinoflagellate,,4,47,426
967,Protoperidinium minutum,Dinoflagellate,,2,20,500
1214,Protoperidinium minutum,Dinoflagellate,,1,20,250
232,Protoperidinium oceanicum,Dinoflagellate,, 1 ,20,50
236,Protoperidinium oceanicum,Dinoflagellate,, 10 ,20,500
351,Protoperidinium oceanicum,Dinoflagellate,, 29 ,10,2900
353,Protoperidinium oceanicum,Dinoflagellate,, 24 ,5,4800
354,Protoperidinium oceanicum,Dinoflagellate,, 59 ,5,11800
1043,Protoperidinium oceanicum,Dinoflagellate,,2,20,500
1118,Protoperidinium oceanicum,Dinoflagellate,,2,20,500
1126,Protoperidinium oceanicum,Dinoflagellate,,1,10,500
1132,Protoperidinium oceanicum,Dinoflagellate,,4,10,2000
1147,Protoperidinium oceanicum,Dinoflagellate,,1,20,250
1246,Protoperidinium oceanicum,Dinoflagellate,,1,24,42
1259,Protoperidinium oceanicum,Dinoflagellate,,1,150,33
1263,Protoperidinium oceanicum,Dinoflagellate,,1,150,33
1264,Protoperidinium oceanicum,Dinoflagellate,,1,150,33
1266,Protoperidinium oceanicum,Dinoflagellate,,1,200,25
1280,Protoperidinium oceanicum,Dinoflagellate,,1,100,50
1283,Protoperidinium oceanicum,Dinoflagellate,,1,100,50
1311,Protoperidinium oceanicum,Dinoflagellate,,3,32,469
1321,Protoperidinium oceanicum,Dinoflagellate,,2,47,213
1231,Protoperidinium steinii,Dinoflagellate,,1,40,125
1271,Protoperidinium steinii,Dinoflagellate,,3,110,136
1275,Protoperidinium steinii,Dinoflagellate,,1,110,45
2,Pseudo-nitzschia,Diatom,, 3 ,20,150
